HE (EST),kWH
2017-06-18 12:45:00,2387.88
2017-06-18 13:00:00,2386.2
2017-06-18 13:15:00,2317.32
2017-06-18 13:30:00,2412.0
2017-06-18 13:45:00,2426.16
2017-06-18 14:00:00,2426.04
2017-06-18 14:15:00,2428.68
2017-06-18 14:30:00,2468.76
2017-06-18 14:45:00,2501.52
2017-06-18 15:00:00,2516.04
2017-06-18 15:15:00,2468.76
2017-06-18 15:30:00,2438.28
2017-06-18 15:45:00,2423.28
2017-06-18 16:00:00,2441.52
2017-06-18 16:15:00,2420.76
2017-06-18 16:30:00,2375.04
2017-06-18 16:45:00,2140.2
2017-06-18 17:00:00,2145.36
2017-06-18 17:15:00,2130.48
2017-06-18 17:30:00,2112.96
2017-06-18 17:45:00,2104.32
2017-06-18 18:00:00,2099.4
2017-06-18 18:15:00,2108.28
2017-06-18 18:30:00,2135.28
2017-06-18 18:45:00,2167.68
2017-06-18 19:00:00,2196.6
2017-06-18 19:15:00,2248.32
2017-06-18 19:30:00,2268.72
2017-06-18 19:45:00,2285.16
2017-06-18 20:00:00,2255.04
2017-06-18 20:15:00,2231.76
2017-06-18 20:30:00,2207.52
2017-06-18 20:45:00,2203.56
2017-06-18 21:00:00,2199.0
2017-06-18 21:15:00,2247.48
2017-06-18 21:30:00,2267.04
2017-06-18 21:45:00,2277.72
2017-06-18 22:00:00,2323.32
2017-06-18 22:15:00,2343.24
2017-06-18 22:30:00,2353.08
2017-06-18 22:45:00,2350.44
2017-06-18 23:00:00,2352.36
2017-06-18 23:15:00,2360.16
2017-06-18 23:30:00,2349.84
2017-06-18 23:45:00,2350.08
2017-06-19 00:00:00,2353.8
2017-06-19 00:15:00,2368.68
2017-06-19 00:30:00,2352.6
2017-06-19 00:45:00,2366.16
2017-06-19 01:00:00,2361.6
2017-06-19 01:15:00,2351.16
2017-06-19 01:30:00,2341.8
2017-06-19 01:45:00,2343.0
2017-06-19 02:00:00,2357.52
2017-06-19 02:15:00,2352.84
2017-06-19 02:30:00,2338.92
2017-06-19 02:45:00,2298.0
2017-06-19 03:00:00,2293.32
2017-06-19 03:15:00,2305.2
2017-06-19 03:30:00,2150.52
2017-06-19 03:45:00,2037.12
2017-06-19 04:00:00,2008.68
2017-06-19 04:15:00,2023.68
2017-06-19 04:30:00,2022.24
2017-06-19 04:45:00,2020.56
2017-06-19 05:00:00,2043.48
2017-06-19 05:15:00,2085.24
2017-06-19 05:30:00,2071.68
2017-06-19 05:45:00,2096.16
2017-06-19 06:00:00,2082.24
2017-06-19 06:15:00,2064.24
2017-06-19 06:30:00,2060.16
2017-06-19 06:45:00,2072.76
2017-06-19 07:00:00,2072.4
2017-06-19 07:15:00,2077.68
2017-06-19 07:30:00,2076.72
2017-06-19 07:45:00,2059.32
2017-06-19 08:00:00,2056.08
2017-06-19 08:15:00,2060.76
2017-06-19 08:30:00,2080.92
2017-06-19 08:45:00,2093.52
2017-06-19 09:00:00,2107.92
2017-06-19 09:15:00,2127.96
2017-06-19 09:30:00,2109.72
2017-06-19 09:45:00,2100.72
2017-06-19 10:00:00,2121.36
2017-06-19 10:15:00,2167.32
2017-06-19 10:30:00,2162.4
2017-06-19 10:45:00,2174.88
2017-06-19 11:00:00,2184.0
2017-06-19 11:15:00,2177.28
2017-06-19 11:30:00,2175.72
2017-06-19 11:45:00,2206.92
2017-06-19 12:00:00,2220.0
2017-06-19 12:15:00,2194.32
2017-06-19 12:30:00,2194.56
2017-06-19 12:45:00,2198.04
2017-06-19 13:00:00,2236.08
2017-06-19 13:15:00,2227.44
2017-06-19 13:30:00,2219.76
2017-06-19 13:45:00,2225.76
2017-06-19 14:00:00,2234.04
2017-06-19 14:15:00,2275.08
2017-06-19 14:30:00,2263.2
2017-06-19 14:45:00,2271.0
2017-06-19 15:00:00,2308.8
2017-06-19 15:15:00,2333.88
2017-06-19 15:30:00,2328.48
2017-06-19 15:45:00,2327.16
2017-06-19 16:00:00,2335.08
2017-06-19 16:15:00,2325.84
2017-06-19 16:30:00,2330.04
2017-06-19 16:45:00,2345.64
2017-06-19 17:00:00,2322.72
2017-06-19 17:15:00,2339.64
2017-06-19 17:30:00,2363.52
2017-06-19 17:45:00,2336.28
2017-06-19 18:00:00,2318.4
2017-06-19 18:15:00,2327.4
2017-06-19 18:30:00,2360.28
2017-06-19 18:45:00,2343.24
2017-06-19 19:00:00,2268.0
2017-06-19 19:15:00,2245.8
2017-06-19 19:30:00,2251.32
2017-06-19 19:45:00,2272.32
2017-06-19 20:00:00,2307.6
2017-06-19 20:15:00,2303.28
2017-06-19 20:30:00,2259.12
2017-06-19 20:45:00,2249.4
2017-06-19 21:00:00,2280.12
2017-06-19 21:15:00,2280.12
2017-06-19 21:30:00,2290.8
2017-06-19 21:45:00,2265.48
2017-06-19 22:00:00,2282.64
2017-06-19 22:15:00,2319.84
2017-06-19 22:30:00,2353.44
2017-06-19 22:45:00,2357.4
2017-06-19 23:00:00,2405.4
2017-06-19 23:15:00,2422.56
2017-06-19 23:30:00,2441.4
2017-06-19 23:45:00,2409.48
2017-06-20 00:00:00,2362.68
2017-06-20 00:15:00,2353.2
2017-06-20 00:30:00,2375.04
2017-06-20 00:45:00,2362.2
2017-06-20 01:00:00,2334.36
2017-06-20 01:15:00,2337.96
2017-06-20 01:30:00,2347.32
2017-06-20 01:45:00,2347.68
2017-06-20 02:00:00,2342.28
2017-06-20 02:15:00,2342.16
2017-06-20 02:30:00,2337.36
2017-06-20 02:45:00,2333.16
2017-06-20 03:00:00,2331.84
2017-06-20 03:15:00,2344.8
2017-06-20 03:30:00,2335.68
2017-06-20 03:45:00,2339.16
2017-06-20 04:00:00,2333.76
2017-06-20 04:15:00,2335.2
2017-06-20 04:30:00,2322.12
2017-06-20 04:45:00,2309.16
2017-06-20 05:00:00,2307.72
2017-06-20 05:15:00,2341.32
2017-06-20 05:30:00,2360.76
2017-06-20 05:45:00,2381.4
2017-06-20 06:00:00,2381.76
2017-06-20 06:15:00,2384.64
2017-06-20 06:30:00,2395.44
2017-06-20 06:45:00,2390.4
2017-06-20 07:00:00,2406.24
2017-06-20 07:15:00,2413.56
2017-06-20 07:30:00,2417.64
2017-06-20 07:45:00,2417.64
2017-06-20 08:00:00,2408.16
2017-06-20 08:15:00,2411.52
2017-06-20 08:30:00,2420.76
2017-06-20 08:45:00,2406.84
2017-06-20 09:00:00,2422.32
2017-06-20 09:15:00,2427.96
2017-06-20 09:30:00,2427.84
2017-06-20 09:45:00,2421.36
2017-06-20 10:00:00,2433.48
2017-06-20 10:15:00,2435.4
2017-06-20 10:30:00,2443.08
2017-06-20 10:45:00,2446.08
2017-06-20 11:00:00,2448.0
2017-06-20 11:15:00,2442.48
2017-06-20 11:30:00,2432.04
2017-06-20 11:45:00,2436.72
2017-06-20 12:00:00,2444.28
2017-06-20 12:15:00,2447.88
2017-06-20 12:30:00,2438.88
2017-06-20 12:45:00,2461.68
2017-06-20 13:00:00,2477.28
2017-06-20 13:15:00,2479.32
2017-06-20 13:30:00,2491.56
2017-06-20 13:45:00,2511.6
2017-06-20 14:00:00,2509.8
2017-06-20 14:15:00,2513.4
2017-06-20 14:30:00,2501.76
2017-06-20 14:45:00,2508.48
2017-06-20 15:00:00,2508.36
2017-06-20 15:15:00,2497.44
2017-06-20 15:30:00,2498.52
2017-06-20 15:45:00,2487.84
2017-06-20 16:00:00,2483.16
2017-06-20 16:15:00,2488.2
2017-06-20 16:30:00,2491.68
2017-06-20 16:45:00,2488.44
2017-06-20 17:00:00,2490.72
2017-06-20 17:15:00,2490.0
2017-06-20 17:30:00,2494.44
2017-06-20 17:45:00,2491.32
2017-06-20 18:00:00,2488.92
2017-06-20 18:15:00,2505.96
2017-06-20 18:30:00,2538.6
2017-06-20 18:45:00,2529.12
2017-06-20 19:00:00,2525.04
2017-06-20 19:15:00,2518.92
2017-06-20 19:30:00,2510.88
2017-06-20 19:45:00,2511.72
2017-06-20 20:00:00,2503.92
2017-06-20 20:15:00,2494.8
2017-06-20 20:30:00,2492.16
2017-06-20 20:45:00,2503.32
2017-06-20 21:00:00,2503.32
2017-06-20 21:15:00,2485.2
2017-06-20 21:30:00,2472.96
2017-06-20 21:45:00,2480.4
2017-06-20 22:00:00,2470.68
2017-06-20 22:15:00,2487.36
2017-06-20 22:30:00,2497.92
2017-06-20 22:45:00,2494.68
2017-06-20 23:00:00,2482.92
2017-06-20 23:15:00,2500.2
2017-06-20 23:30:00,2498.52
2017-06-20 23:45:00,2478.96
